id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
2586,20,RL,75.0,10170,Pave,no,4,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd_Sdng,Wd_Sdng,BrkFace,522.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,216.0,216.0,GasA,3,1,SBrkr,1575,0,0,0.0,0.0,1,1,2,1,4,5,8,1,4,Attchd,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,no,no,0,6,2006,WD ,155000
224,60,RL,80.0,9364,Pave,no,4,Lvl,4,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,0,5,371.0,1,0.0,292.0,663.0,GasA,3,1,SBrkr,663,689,0,0.0,0.0,1,1,4,1,3,7,8,0,0,Attchd,3,1.0,299.0,3,3,2,379,36,0,0,0,0,0,MnPrv,no,0,3,2010,WD ,158000
98,160,FV,24.0,2544,Pave,Pave,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,no,0.0,4,3,PConc,4,3,0,6,368.0,5,42.0,190.0,600.0,GasA,5,1,SBrkr,600,600,0,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,no,no,0,2,2010,WD ,149500
2565,20,RL,82.0,9888,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,4,CBlock,3,3,0,4,486.0,1,0.0,450.0,936.0,GasA,3,1,FuseA,936,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1,1.0,240.0,3,3,2,0,0,160,0,0,0,0,MnPrv,no,0,3,2006,WD ,121000
1934,20,RL,68.0,7942,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,3,3,0,3,85.0,5,955.0,0.0,1040.0,GasA,3,1,FuseF,1040,0,0,0.0,1.0,1,0,3,1,3,6,8,0,0,Attchd,3,1.0,293.0,3,3,2,0,0,0,0,0,0,0,MnPrv,no,0,6,2007,WD ,136000
997,60,RL,0.0,15038,Pave,no,2,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,PConc,4,3,0,3,138.0,1,0.0,778.0,916.0,GasA,4,1,SBrkr,916,720,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,3,2.0,386.0,3,3,2,168,84,0,0,0,0,0,no,no,0,11,2008,WD ,173000
64,60,RL,92.0,11764,Pave,no,3,Lvl,4,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,0,6,524.0,1,0.0,628.0,1152.0,GasA,5,1,SBrkr,1164,1106,0,0.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,3,3.0,671.0,3,3,2,132,57,0,0,0,0,0,no,no,0,4,2010,WD ,290000
1799,60,FV,75.0,9000,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,no,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,5,1,SBrkr,1184,1426,0,0.0,0.0,2,1,4,1,5,11,8,1,4,BuiltIn,3,2.0,550.0,3,3,2,208,364,0,0,0,0,0,no,no,0,8,2007,New,303477
230,20,RL,0.0,20062,Pave,no,3,Low,4,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,4,4,CBlock,4,3,2,5,1092.0,1,0.0,328.0,1420.0,GasA,4,1,SBrkr,1483,0,0,1.0,0.0,1,1,1,1,3,4,8,2,3,Attchd,2,2.0,690.0,3,3,2,496,0,0,0,0,0,0,no,no,0,4,2010,WD ,270000
1295,50,RM,81.0,7308,Pave,no,4,Lvl,4,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd_Shng,no,0.0,2,2,BrkTil,3,3,0,3,360.0,1,0.0,576.0,936.0,GasA,4,0,FuseA,960,780,0,0.0,0.0,1,0,2,1,5,6,8,1,4,Detchd,1,1.0,225.0,2,2,0,0,0,236,0,0,0,0,no,no,0,6,2008,WD ,122250
638,20,RL,70.0,8750,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,no,0.0,3,3,CBlock,3,3,0,3,172.0,2,483.0,727.0,1382.0,GasA,4,1,FuseA,1382,0,0,0.0,1.0,1,0,3,1,4,6,8,0,0,Attchd,1,1.0,350.0,3,3,2,280,0,0,0,0,0,0,GdWo,no,0,7,2009,WD ,153000
2278,20,RL,70.0,8402,Pave,no,4,Lvl,4,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,PConc,4,3,0,5,206.0,1,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,no,0,0.0,0.0,0,0,2,0,30,0,0,0,0,0,no,no,0,12,2007,New,147000
2202,70,RL,63.0,4000,Pave,no,4,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,4,3,0,6,246.0,1,0.0,285.0,531.0,GasA,3,1,SBrkr,567,531,0,1.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1,1.0,216.0,3,3,2,0,0,0,0,0,0,0,MnPrv,no,0,6,2007,WD ,148500
2833,160,RM,32.0,3363,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,0,1,0.0,1,0.0,976.0,976.0,GasA,5,1,SBrkr,976,732,0,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,no,no,0,4,2006,WD ,130000
1707,20,RL,94.0,13615,Pave,no,3,HLS,4,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,2,1,0.0,1,0.0,1802.0,1802.0,GasA,5,1,SBrkr,1802,0,0,0.0,0.0,2,1,3,1,5,7,8,1,4,Attchd,3,3.0,843.0,3,3,2,158,105,0,0,0,0,0,no,no,0,6,2007,WD ,372000
2428,120,RL,43.0,3013,Pave,no,4,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,2,6,16.0,1,0.0,1346.0,1362.0,GasA,5,1,SBrkr,1506,0,0,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,3,2.0,440.0,3,3,2,142,20,0,0,0,0,0,no,no,0,4,2006,WD ,213490
242,20,RL,44.0,17485,Pave,no,2,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,2,6,1346.0,1,0.0,162.0,1508.0,GasA,5,1,SBrkr,1508,0,0,1.0,0.0,1,0,1,1,4,5,8,2,3,Attchd,2,2.0,572.0,3,3,2,0,0,0,0,0,0,0,no,no,0,1,2010,Con,308030
1564,20,RL,0.0,23730,Pave,no,2,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,1,6,700.0,1,0.0,1140.0,1840.0,GasA,5,1,SBrkr,2032,0,0,1.0,0.0,3,0,3,1,4,7,8,0,0,Attchd,3,3.0,786.0,3,3,2,0,46,192,0,0,0,0,no,no,0,9,2008,WD ,300000
2613,20,RL,79.0,8910,Pave,no,4,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,no,0.0,3,3,CBlock,3,3,1,5,655.0,1,0.0,0.0,655.0,GasA,5,1,SBrkr,1194,0,0,0.0,1.0,1,0,3,1,3,6,8,1,2,BuiltIn,3,2.0,539.0,3,3,2,0,0,192,0,0,0,0,no,no,0,7,2006,WD ,159500
2832,160,RM,24.0,2522,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,0,1,0.0,1,0.0,970.0,970.0,GasA,5,1,SBrkr,970,739,0,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,no,no,0,4,2006,WD ,137500
2459,20,RL,73.0,8688,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,5,1,SBrkr,1616,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2,3.0,834.0,3,3,2,208,59,0,0,0,0,0,no,no,0,4,2006,WD ,232000
1360,30,RM,0.0,6291,Grvl,no,3,Lvl,4,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd_Shng,no,0.0,4,4,BrkTil,3,3,0,1,0.0,1,0.0,768.0,768.0,GasA,3,1,SBrkr,768,0,0,0.0,0.0,1,0,1,1,3,4,8,0,0,Detchd,1,2.0,440.0,3,3,0,0,0,84,0,0,0,0,no,no,0,7,2008,WD ,93850
2723,30,RL,0.0,17529,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd_Sdng,Stone,65.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,872.0,872.0,GasA,2,0,FuseF,872,0,0,0.0,0.0,1,0,2,1,2,5,5,1,4,Detchd,1,1.0,322.0,2,2,0,0,0,116,0,0,0,0,no,no,0,4,2006,WD ,105000
1350,30,RM,60.0,6324,Pave,no,3,Lvl,4,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,520.0,520.0,GasA,2,0,SBrkr,520,0,0,0.0,0.0,1,0,1,1,2,4,8,0,0,Detchd,1,1.0,240.0,2,3,2,49,0,87,0,0,0,0,no,no,0,5,2008,WD ,68500
136,90,RL,80.0,11600,Pave,no,4,Lvl,4,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,0,3,443.0,1,0.0,662.0,1105.0,GasA,3,1,FuseA,1105,1169,0,0.0,0.0,2,0,5,2,3,12,8,0,0,Detchd,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,no,no,0,1,2010,WD ,154300
2235,50,RM,50.0,7288,Pave,no,4,Lvl,4,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,4,BrkTil,3,1,0,1,0.0,1,0.0,936.0,936.0,GasA,5,1,SBrkr,936,665,0,0.0,0.0,2,0,3,1,3,6,8,0,0,no,0,0.0,0.0,0,0,0,0,0,0,176,0,0,0,no,no,0,9,2007,WD ,129850
1993,70,RM,35.0,4571,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,BrkTil,3,3,0,4,168.0,1,0.0,448.0,616.0,GasA,5,1,SBrkr,616,616,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1,2.0,480.0,2,2,2,280,0,143,0,0,0,0,no,no,0,6,2007,WD ,114000
367,20,RL,63.0,17423,Pave,no,3,Lvl,4,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,0,6,1904.0,1,0.0,312.0,2216.0,GasA,5,1,SBrkr,2234,0,0,1.0,0.0,2,0,1,1,5,9,8,1,4,Attchd,3,3.0,1166.0,3,3,2,0,60,0,0,0,0,0,no,no,0,7,2009,New,501837
1309,50,RM,100.0,12665,Pave,Grvl,3,Lvl,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,876.0,876.0,GasA,4,1,SBrkr,876,540,0,0.0,0.0,1,1,4,1,3,7,8,1,4,Detchd,1,3.0,720.0,3,3,2,418,0,194,0,0,0,0,no,no,0,6,2008,WD ,153900
402,20,RL,60.0,9000,Pave,no,4,Lvl,4,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,4,CBlock,3,3,0,5,240.0,1,0.0,624.0,864.0,GasA,4,1,SBrkr,864,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1,2.0,576.0,3,3,2,200,0,0,0,0,0,0,GdWo,no,0,7,2009,WD ,130000
1592,120,RM,32.0,4500,Pave,no,4,Lvl,4,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,0,6,864.0,1,0.0,325.0,1189.0,GasA,5,1,SBrkr,1189,0,0,1.0,0.0,2,0,2,1,3,4,8,0,0,Attchd,2,2.0,392.0,3,3,2,0,122,0,0,0,0,0,no,no,0,4,2008,WD ,160500
2409,120,RL,48.0,6373,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,0,6,415.0,1,0.0,1251.0,1666.0,GasA,5,1,SBrkr,1666,0,0,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,no,no,0,6,2006,New,310090
539,20,RL,67.0,10083,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,6,833.0,1,0.0,343.0,1176.0,GasA,5,1,SBrkr,1200,0,0,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2,2.0,555.0,3,3,2,0,41,0,0,0,0,0,no,no,0,8,2009,WD ,184900
1940,20,RL,70.0,13300,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,4,3,0,3,377.0,1,0.0,551.0,928.0,GasA,3,1,SBrkr,928,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1,1.0,252.0,3,3,2,261,0,156,0,0,0,0,no,no,0,6,2007,WD ,132000
588,20,RL,80.0,9600,Pave,no,4,Lvl,4,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,1,5,553.0,3,147.0,588.0,1288.0,GasA,3,1,SBrkr,1336,0,0,0.0,1.0,2,0,3,1,3,6,8,1,2,Attchd,2,2.0,502.0,3,3,2,312,11,0,0,0,0,0,no,Shed,650,8,2009,WD ,163000
96,160,FV,30.0,3215,Pave,Pave,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,5,1,SBrkr,600,600,0,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,no,no,0,4,2010,ConLD,155000
1187,80,RL,0.0,11104,Pave,no,3,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,3,3,6,828.0,1,0.0,599.0,1427.0,GasA,4,1,SBrkr,1427,0,0,0.0,1.0,2,0,4,1,3,7,8,0,0,Attchd,2,2.0,516.0,3,3,2,0,0,0,0,216,0,0,no,no,0,5,2008,WD ,183000
2154,60,RL,0.0,15295,Pave,no,1,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,1,6,762.0,1,0.0,98.0,860.0,GasA,5,1,SBrkr,1212,780,0,1.0,0.0,2,1,3,1,4,7,6,2,3,Attchd,2,2.0,608.0,3,3,2,225,32,0,0,0,0,0,no,no,0,6,2007,WD ,211000
550,60,RL,70.0,9109,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,2,36.0,6,596.0,122.0,754.0,GasA,5,1,SBrkr,754,786,0,1.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2,2.0,495.0,3,3,2,140,32,0,0,0,0,0,no,no,0,10,2009,WD ,184000
811,90,RL,64.0,7018,Pave,no,4,Bnk,4,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1535,0,0,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,GdPrv,no,0,6,2009,WD ,118858
124,80,RL,0.0,14112,Pave,no,3,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd_Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,1,0.0,138.0,1152.0,GasA,3,1,SBrkr,1152,0,0,1.0,0.0,1,0,3,1,3,6,8,1,4,Attchd,2,2.0,484.0,3,3,2,227,0,0,0,0,0,0,no,no,0,4,2010,WD ,180500
1836,120,FV,80.0,3523,Pave,Pave,3,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,0,6,60.0,1,0.0,1081.0,1141.0,GasA,5,1,SBrkr,1151,0,0,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,3,2.0,484.0,3,3,2,0,60,0,0,0,0,0,no,no,0,2,2007,New,166000
779,80,RL,88.0,15312,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd_Sdng,Wd_Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,0.0,550.0,1138.0,GasA,5,1,SBrkr,1138,0,0,0.0,1.0,1,0,3,1,3,6,8,1,3,Attchd,2,2.0,480.0,3,3,2,0,0,0,0,140,0,0,MnPrv,no,0,3,2009,COD,148000
1886,20,RL,74.0,7450,Pave,no,3,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,3,3,0,3,438.0,2,206.0,250.0,894.0,GasA,4,1,SBrkr,1074,0,0,0.0,0.0,1,0,2,1,4,6,7,1,4,Detchd,1,2.0,396.0,3,3,2,0,72,0,0,0,0,0,GdWo,no,0,1,2007,WD ,124000
1724,120,RL,60.0,7313,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,0,6,1153.0,1,0.0,408.0,1561.0,GasA,5,1,SBrkr,1561,0,0,1.0,0.0,2,0,2,1,5,6,8,1,4,Attchd,3,2.0,556.0,3,3,2,203,47,0,0,0,0,0,no,no,0,8,2007,WD ,277500
2450,60,RL,83.0,10019,Pave,no,3,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,0,5,527.0,1,0.0,815.0,1342.0,GasA,5,1,SBrkr,1358,1368,0,0.0,0.0,2,1,4,1,4,9,8,1,5,Attchd,2,3.0,725.0,3,3,2,307,169,168,0,0,0,0,no,no,0,6,2006,WD ,350000
1013,20,RL,53.0,15401,Pave,no,3,HLS,4,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,2,6,1337.0,1,0.0,547.0,1884.0,GasA,5,1,SBrkr,1884,0,0,1.0,0.0,2,0,2,1,5,7,8,1,4,Attchd,3,3.0,670.0,3,3,2,214,76,0,0,0,0,0,no,no,0,9,2008,WD ,387000
2084,30,RL,58.0,9098,Pave,no,3,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,3,3,1,5,348.0,1,0.0,180.0,528.0,GasA,5,1,SBrkr,605,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,no,0,0.0,0.0,0,0,0,0,0,144,0,0,0,0,no,no,0,7,2007,WD ,86000
1184,20,RL,103.0,16280,Pave,no,4,Lvl,4,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,no,0.0,5,5,CBlock,4,5,1,6,1044.0,3,382.0,0.0,1426.0,GasA,5,1,SBrkr,1671,0,0,1.0,0.0,3,0,3,1,5,6,8,1,4,Attchd,2,2.0,550.0,3,3,2,280,90,0,0,0,0,0,GdWo,no,0,5,2008,WD ,290000
728,30,C,72.0,9392,Pave,no,4,Lvl,4,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,no,0.0,3,2,CBlock,2,3,0,1,0.0,1,0.0,245.0,245.0,GasA,3,0,SBrkr,797,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,no,0,0.0,0.0,0,0,0,0,36,94,0,0,0,0,no,no,0,9,2009,WD ,44000
950,60,RL,71.0,12209,Pave,no,3,Lvl,4,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,PConc,5,3,0,5,690.0,1,0.0,114.0,804.0,GasA,5,1,SBrkr,804,1157,0,1.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,3,2.0,560.0,3,3,2,125,192,0,0,0,0,0,no,no,0,6,2009,WD ,215000
2524,190,RL,79.0,13110,Pave,no,3,Lvl,4,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,0,6,962.0,1,0.0,191.0,1153.0,GasA,5,1,SBrkr,1193,0,0,1.0,0.0,2,0,2,1,3,6,8,0,0,Attchd,3,2.0,501.0,3,3,2,140,153,0,0,0,0,0,MnPrv,no,0,7,2006,WD ,146500
2513,160,FV,0.0,2651,Pave,no,4,Lvl,4,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,no,0.0,4,3,PConc,4,3,0,6,641.0,1,0.0,32.0,673.0,GasA,5,1,SBrkr,673,709,0,1.0,0.0,2,1,3,1,4,6,8,0,0,Detchd,1,2.0,490.0,3,3,2,153,50,0,0,0,0,0,no,no,0,4,2006,WD ,165000
2028,50,RM,60.0,8520,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,no,0.0,3,4,BrkTil,3,3,0,3,168.0,2,546.0,0.0,714.0,GasW,3,0,SBrkr,1664,862,0,0.0,0.0,2,0,5,1,4,10,8,1,4,Detchd,1,1.0,216.0,3,3,2,88,15,0,0,0,0,0,GdWo,no,0,8,2007,CWD,136000
2309,20,RL,0.0,39384,Pave,no,3,Low,4,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd_Sdng,Wd_Sdng,Stone,902.0,3,3,CBlock,4,3,2,5,1110.0,1,0.0,595.0,1705.0,GasA,5,1,SBrkr,1390,0,0,1.0,0.0,1,1,1,1,5,4,7,2,4,Attchd,1,2.0,550.0,3,3,2,0,189,0,0,0,0,0,no,no,0,10,2006,WD ,252000
51,160,RL,36.0,2628,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd_Shng,Stone,106.0,4,3,PConc,4,3,0,1,0.0,1,0.0,764.0,764.0,GasA,5,1,SBrkr,764,862,0,0.0,0.0,2,1,2,1,4,6,8,0,0,BuiltIn,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,no,no,0,6,2010,WD ,175500
